school,fall_year,spring_year,academic_year,field,CIP_code,gender,race,ftug_enrollment
UofMich,2022,2023,2022-23,mathematics,27.0000,male,US Nonresident,152
UofMich,2022,2023,2022-23,mathematics,27.0000,male,Hispanic/Latinx,11
UofMich,2022,2023,2022-23,mathematics,27.0000,male,Amer Ind or AK Native,0
UofMich,2022,2023,2022-23,mathematics,27.0000,male,Asian,34
UofMich,2022,2023,2022-23,mathematics,27.0000,male,Black or Af Amer,1
UofMich,2022,2023,2022-23,mathematics,27.0000,male,Nat HA or Other Pac Isl,0
UofMich,2022,2023,2022-23,mathematics,27.0000,male,White,90
UofMich,2022,2023,2022-23,mathematics,27.0000,male,Two or More,8
UofMich,2022,2023,2022-23,mathematics,27.0000,male,Unknown,6
UofMich,2022,2023,2022-23,mathematics,27.0000,female,US Nonresident,111
UofMich,2022,2023,2022-23,mathematics,27.0000,female,Hispanic/Latinx,3
UofMich,2022,2023,2022-23,mathematics,27.0000,female,Amer Ind or AK Native,0
UofMich,2022,2023,2022-23,mathematics,27.0000,female,Asian,11
UofMich,2022,2023,2022-23,mathematics,27.0000,female,Black or Af Amer,2
UofMich,2022,2023,2022-23,mathematics,27.0000,female,Nat HA or Other Pac Isl,0
UofMich,2022,2023,2022-23,mathematics,27.0000,female,White,45
UofMich,2022,2023,2022-23,mathematics,27.0000,female,Two or More,3
UofMich,2022,2023,2022-23,mathematics,27.0000,female,Unknown,5
UofMich,2022,2023,2022-23,physical sciences,40.0000,male,US Nonresident,34
UofMich,2022,2023,2022-23,physical sciences,40.0000,male,Hispanic/Latinx,12
UofMich,2022,2023,2022-23,physical sciences,40.0000,male,Amer Ind or AK Native,0
UofMich,2022,2023,2022-23,physical sciences,40.0000,male,Asian,18
UofMich,2022,2023,2022-23,physical sciences,40.0000,male,Black or Af Amer,3
UofMich,2022,2023,2022-23,physical sciences,40.0000,male,Nat HA or Other Pac Isl,0
UofMich,2022,2023,2022-23,physical sciences,40.0000,male,White,121
UofMich,2022,2023,2022-23,physical sciences,40.0000,male,Two or More,10
UofMich,2022,2023,2022-23,physical sciences,40.0000,male,Unknown,4
UofMich,2022,2023,2022-23,physical sciences,40.0000,female,US Nonresident,11
UofMich,2022,2023,2022-23,physical sciences,40.0000,female,Hispanic/Latinx,9
UofMich,2022,2023,2022-23,physical sciences,40.0000,female,Amer Ind or AK Native,0
UofMich,2022,2023,2022-23,physical sciences,40.0000,female,Asian,15
UofMich,2022,2023,2022-23,physical sciences,40.0000,female,Black or Af Amer,8
UofMich,2022,2023,2022-23,physical sciences,40.0000,female,Nat HA or Other Pac Isl,0
UofMich,2022,2023,2022-23,physical sciences,40.0000,female,White,119
UofMich,2022,2023,2022-23,physical sciences,40.0000,female,Two or More,8
UofMich,2022,2023,2022-23,physical sciences,40.0000,female,Unknown,6
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,US Nonresident,81
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Hispanic/Latinx,106
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Amer Ind or AK Native,4
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Asian,289
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Black or Af Amer,33
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Nat HA or Other Pac Isl,2
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,White,682
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Two or More,57
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,male,Unknown,98
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,US Nonresident,56
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Hispanic/Latinx,89
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Amer Ind or AK Native,1
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Asian,319
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Black or Af Amer,53
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Nat HA or Other Pac Isl,0
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,White,467
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Two or More,52
UofMich,2022,2023,2022-23,"business, management, marketing, and related support services",52.0000,female,Unknown,70
UofMich,2022,2023,2022-23,other,0.0000,male,US Nonresident,1016
UofMich,2022,2023,2022-23,other,0.0000,male,Hispanic/Latinx,686
UofMich,2022,2023,2022-23,other,0.0000,male,Amer Ind or AK Native,9
UofMich,2022,2023,2022-23,other,0.0000,male,Asian,1573
UofMich,2022,2023,2022-23,other,0.0000,male,Black or Af Amer,324
UofMich,2022,2023,2022-23,other,0.0000,male,Nat HA or Other Pac Isl,6
UofMich,2022,2023,2022-23,other,0.0000,male,White,4552
UofMich,2022,2023,2022-23,other,0.0000,male,Two or More,408
UofMich,2022,2023,2022-23,other,0.0000,male,Unknown,454
UofMich,2022,2023,2022-23,other,0.0000,female,US Nonresident,846
UofMich,2022,2023,2022-23,other,0.0000,female,Hispanic/Latinx,1129
UofMich,2022,2023,2022-23,other,0.0000,female,Amer Ind or AK Native,20
UofMich,2022,2023,2022-23,other,0.0000,female,Asian,1971
UofMich,2022,2023,2022-23,other,0.0000,female,Black or Af Amer,644
UofMich,2022,2023,2022-23,other,0.0000,female,Nat HA or Other Pac Isl,7
UofMich,2022,2023,2022-23,other,0.0000,female,White,6640
UofMich,2022,2023,2022-23,other,0.0000,female,Two or More,679
UofMich,2022,2023,2022-23,other,0.0000,female,Unknown,468
UofMich,2020,2021,2020-21,education,13.0000,male,US Nonresident,0
UofMich,2020,2021,2020-21,education,13.0000,male,Hispanic/Latinx,4
UofMich,2020,2021,2020-21,education,13.0000,male,Amer Ind or AK Native,0
UofMich,2020,2021,2020-21,education,13.0000,male,Asian,1
UofMich,2020,2021,2020-21,education,13.0000,male,Black or Af Amer,5
UofMich,2020,2021,2020-21,education,13.0000,male,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,education,13.0000,male,White,26
UofMich,2020,2021,2020-21,education,13.0000,male,Two or More,2
UofMich,2020,2021,2020-21,education,13.0000,male,Unknown,1
UofMich,2020,2021,2020-21,education,13.0000,female,US Nonresident,5
UofMich,2020,2021,2020-21,education,13.0000,female,Hispanic/Latinx,11
UofMich,2020,2021,2020-21,education,13.0000,female,Amer Ind or AK Native,0
UofMich,2020,2021,2020-21,education,13.0000,female,Asian,10
UofMich,2020,2021,2020-21,education,13.0000,female,Black or Af Amer,5
UofMich,2020,2021,2020-21,education,13.0000,female,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,education,13.0000,female,White,76
UofMich,2020,2021,2020-21,education,13.0000,female,Two or More,2
UofMich,2020,2021,2020-21,education,13.0000,female,Unknown,4
UofMich,2020,2021,2020-21,engineering,14.0000,male,US Nonresident,288
UofMich,2020,2021,2020-21,engineering,14.0000,male,Hispanic/Latinx,283
UofMich,2020,2021,2020-21,engineering,14.0000,male,Amer Ind or AK Native,5
UofMich,2020,2021,2020-21,engineering,14.0000,male,Asian,676
UofMich,2020,2021,2020-21,engineering,14.0000,male,Black or Af Amer,105
UofMich,2020,2021,2020-21,engineering,14.0000,male,Nat HA or Other Pac Isl,2
UofMich,2020,2021,2020-21,engineering,14.0000,male,White,1836
UofMich,2020,2021,2020-21,engineering,14.0000,male,Two or More,177
UofMich,2020,2021,2020-21,engineering,14.0000,male,Unknown,216
UofMich,2020,2021,2020-21,engineering,14.0000,female,US Nonresident,88
UofMich,2020,2021,2020-21,engineering,14.0000,female,Hispanic/Latinx,131
UofMich,2020,2021,2020-21,engineering,14.0000,female,Amer Ind or AK Native,2
UofMich,2020,2021,2020-21,engineering,14.0000,female,Asian,306
UofMich,2020,2021,2020-21,engineering,14.0000,female,Black or Af Amer,70
UofMich,2020,2021,2020-21,engineering,14.0000,female,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,engineering,14.0000,female,White,801
UofMich,2020,2021,2020-21,engineering,14.0000,female,Two or More,93
UofMich,2020,2021,2020-21,engineering,14.0000,female,Unknown,91
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,US Nonresident,19
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Hispanic/Latinx,16
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Amer Ind or AK Native,3
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Asian,96
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Black or Af Amer,9
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,White,251
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Two or More,25
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,male,Unknown,23
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,US Nonresident,25
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Hispanic/Latinx,48
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Amer Ind or AK Native,0
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Asian,164
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Black or Af Amer,28
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,White,445
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Two or More,40
UofMich,2020,2021,2020-21,biological and biomedical sciences,26.0000,female,Unknown,36
UofMich,2020,2021,2020-21,mathematics,27.0000,male,US Nonresident,129
UofMich,2020,2021,2020-21,mathematics,27.0000,male,Hispanic/Latinx,4
UofMich,2020,2021,2020-21,mathematics,27.0000,male,Amer Ind or AK Native,0
UofMich,2020,2021,2020-21,mathematics,27.0000,male,Asian,31
UofMich,2020,2021,2020-21,mathematics,27.0000,male,Black or Af Amer,3
UofMich,2020,2021,2020-21,mathematics,27.0000,male,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,mathematics,27.0000,male,White,99
UofMich,2020,2021,2020-21,mathematics,27.0000,male,Two or More,4
UofMich,2020,2021,2020-21,mathematics,27.0000,male,Unknown,9
UofMich,2020,2021,2020-21,mathematics,27.0000,female,US Nonresident,104
UofMich,2020,2021,2020-21,mathematics,27.0000,female,Hispanic/Latinx,5
UofMich,2020,2021,2020-21,mathematics,27.0000,female,Amer Ind or AK Native,0
UofMich,2020,2021,2020-21,mathematics,27.0000,female,Asian,25
UofMich,2020,2021,2020-21,mathematics,27.0000,female,Black or Af Amer,0
UofMich,2020,2021,2020-21,mathematics,27.0000,female,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,mathematics,27.0000,female,White,40
UofMich,2020,2021,2020-21,mathematics,27.0000,female,Two or More,4
UofMich,2020,2021,2020-21,mathematics,27.0000,female,Unknown,5
UofMich,2020,2021,2020-21,physical sciences,40.0000,male,US Nonresident,23
UofMich,2020,2021,2020-21,physical sciences,40.0000,male,Hispanic/Latinx,17
UofMich,2020,2021,2020-21,physical sciences,40.0000,male,Amer Ind or AK Native,0
UofMich,2020,2021,2020-21,physical sciences,40.0000,male,Asian,16
UofMich,2020,2021,2020-21,physical sciences,40.0000,male,Black or Af Amer,1
UofMich,2020,2021,2020-21,physical sciences,40.0000,male,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,physical sciences,40.0000,male,White,120
UofMich,2020,2021,2020-21,physical sciences,40.0000,male,Two or More,6
UofMich,2020,2021,2020-21,physical sciences,40.0000,male,Unknown,4
UofMich,2020,2021,2020-21,physical sciences,40.0000,female,US Nonresident,14
UofMich,2020,2021,2020-21,physical sciences,40.0000,female,Hispanic/Latinx,11
UofMich,2020,2021,2020-21,physical sciences,40.0000,female,Amer Ind or AK Native,0
UofMich,2020,2021,2020-21,physical sciences,40.0000,female,Asian,11
UofMich,2020,2021,2020-21,physical sciences,40.0000,female,Black or Af Amer,4
UofMich,2020,2021,2020-21,physical sciences,40.0000,female,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,physical sciences,40.0000,female,White,100
UofMich,2020,2021,2020-21,physical sciences,40.0000,female,Two or More,6
UofMich,2020,2021,2020-21,physical sciences,40.0000,female,Unknown,3
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,US Nonresident,44
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Hispanic/Latinx,101
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Amer Ind or AK Native,3
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Asian,268
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Black or Af Amer,26
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Nat HA or Other Pac Isl,2
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,White,798
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Two or More,52
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,male,Unknown,106
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,US Nonresident,40
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Hispanic/Latinx,65
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Amer Ind or AK Native,1
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Asian,265
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Black or Af Amer,41
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Nat HA or Other Pac Isl,0
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,White,451
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Two or More,27
UofMich,2020,2021,2020-21,"business, management, marketing, and related support services",52.0000,female,Unknown,90
UofMich,2020,2021,2020-21,other,0.0000,male,US Nonresident,811
UofMich,2020,2021,2020-21,other,0.0000,male,Hispanic/Latinx,582
UofMich,2020,2021,2020-21,other,0.0000,male,Amer Ind or AK Native,6
UofMich,2020,2021,2020-21,other,0.0000,male,Asian,1386
UofMich,2020,2021,2020-21,other,0.0000,male,Black or Af Amer,340
UofMich,2020,2021,2020-21,other,0.0000,male,Nat HA or Other Pac Isl,5
UofMich,2020,2021,2020-21,other,0.0000,male,White,4792
UofMich,2020,2021,2020-21,other,0.0000,male,Two or More,389
UofMich,2020,2021,2020-21,other,0.0000,male,Unknown,462
UofMich,2020,2021,2020-21,other,0.0000,female,US Nonresident,616
UofMich,2020,2021,2020-21,other,0.0000,female,Hispanic/Latinx,819
UofMich,2020,2021,2020-21,other,0.0000,female,Amer Ind or AK Native,14
UofMich,2020,2021,2020-21,other,0.0000,female,Asian,1630
UofMich,2020,2021,2020-21,other,0.0000,female,Black or Af Amer,579
UofMich,2020,2021,2020-21,other,0.0000,female,Nat HA or Other Pac Isl,3
UofMich,2020,2021,2020-21,other,0.0000,female,White,6600
UofMich,2020,2021,2020-21,other,0.0000,female,Two or More,618
UofMich,2020,2021,2020-21,other,0.0000,female,Unknown,471
UofMich,2018,2019,2018-19,education,13.0000,male,US Nonresident,0
UofMich,2018,2019,2018-19,education,13.0000,male,Hispanic/Latinx,1
UofMich,2018,2019,2018-19,education,13.0000,male,Amer Ind or AK Native,0
UofMich,2018,2019,2018-19,education,13.0000,male,Asian,3
UofMich,2018,2019,2018-19,education,13.0000,male,Black or Af Amer,3
UofMich,2018,2019,2018-19,education,13.0000,male,Nat HA or Other Pac Isl,0
UofMich,2018,2019,2018-19,education,13.0000,male,White,36
UofMich,2018,2019,2018-19,education,13.0000,male,Two or More,2
UofMich,2018,2019,2018-19,education,13.0000,male,Unknown,1
UofMich,2018,2019,2018-19,education,13.0000,female,US Nonresident,2
UofMich,2018,2019,2018-19,education,13.0000,female,Hispanic/Latinx,6
UofMich,2018,2019,2018-19,education,13.0000,female,Amer Ind or AK Native,0
UofMich,2018,2019,2018-19,education,13.0000,female,Asian,8
UofMich,2018,2019,2018-19,education,13.0000,female,Black or Af Amer,9
UofMich,2018,2019,2018-19,education,13.0000,female,Nat HA or Other Pac Isl,0
UofMich,2018,2019,2018-19,education,13.0000,female,White,85
UofMich,2018,2019,2018-19,education,13.0000,female,Two or More,5
UofMich,2018,2019,2018-19,education,13.0000,female,Unknown,1
UofMich,2018,2019,2018-19,engineering,14.0000,male,US Nonresident,350
UofMich,2018,2019,2018-19,engineering,14.0000,male,Hispanic/Latinx,285
UofMich,2018,2019,2018-19,engineering,14.0000,male,Amer Ind or AK Native,4
UofMich,2018,2019,2018-19,engineering,14.0000,male,Asian,629
UofMich,2018,2019,2018-19,engineering,14.0000,male,Black or Af Amer,108
UofMich,2018,2019,2018-19,engineering,14.0000,male,Nat HA or Other Pac Isl,2
UofMich,2018,2019,2018-19,engineering,14.0000,male,White,1936
UofMich,2018,2019,2018-19,engineering,14.0000,male,Two or More,172
UofMich,2018,2019,2018-19,engineering,14.0000,male,Unknown,181
UofMich,2018,2019,2018-19,engineering,14.0000,female,US Nonresident,114
UofMich,2018,2019,2018-19,engineering,14.0000,female,Hispanic/Latinx,111
UofMich,2018,2019,2018-19,engineering,14.0000,female,Amer Ind or AK Native,2
UofMich,2018,2019,2018-19,engineering,14.0000,female,Asian,267
UofMich,2018,2019,2018-19,engineering,14.0000,female,Black or Af Amer,55
UofMich,2018,2019,2018-19,engineering,14.0000,female,Nat HA or Other Pac Isl,0
UofMich,2018,2019,2018-19,engineering,14.0000,female,White,815
UofMich,2018,2019,2018-19,engineering,14.0000,female,Two or More,67
UofMich,2018,2019,2018-19,engineering,14.0000,female,Unknown,66
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,US Nonresident,9
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Hispanic/Latinx,23
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Amer Ind or AK Native,1
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Asian,112
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Black or Af Amer,18
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Nat HA or Other Pac Isl,0
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,White,289
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Two or More,19
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,male,Unknown,14
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,US Nonresident,25
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Hispanic/Latinx,30
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Amer Ind or AK Native,1
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Asian,137
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Black or Af Amer,28
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Nat HA or Other Pac Isl,1
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,White,426
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Two or More,34
UofMich,2018,2019,2018-19,biological and biomedical sciences,26.0000,female,Unknown,20
UofMich,2018,2019,2018-19,mathematics,27.0000,male,US Nonresident,91
UofMich,2018,2019,2018-19,mathematics,27.0000,male,Hispanic/Latinx,5
UofMich,2018,2019,2018-19,mathematics,27.0000,male,Amer Ind or AK Native,0
UofMich,2018,2019,2018-19,mathematics,27.0000,male,Asian,28
UofMich,2018,2019,2018-19,mathematics,27.0000,male,Black or Af Amer,3
UofMich,2018,2019,2018-19,mathematics,27.0000,male,Nat HA or Other Pac Isl,0
UofMich,2018,2019,2018-19,mathematics,27.0000,male,White,100
UofMich,2018,2019,2018-19,mathematics,27.0000,male,Two or More,5
UofMich,2018,2019,2018-19,mathematics,27.0000,male,Unknown,14
UofMich,2018,2019,2018-19,mathematics,27.0000,female,US Nonresident,85
UofMich,2018,2019,2018-19,mathematics,27.0000,female,Hispanic/Latinx,6
UofMich,2018,2019,2018-19,mathematics,27.0000,female,Amer Ind or AK Native,0
UofMich,2018,2019,2018-19,mathematics,27.0000,female,Asian,18
UofMich,2018,2019,2018-19,mathematics,27.0000,female,Black or Af Amer,2
UofMich,2018,2019,2018-19,mathematics,27.0000,female,Nat HA or Other Pac Isl,0
UofMich,2018,2019,2018-19,mathematics,27.0000,female,White,55
UofMich,2018,2019,2018-19,mathematics,27.0000,female,Two or More,5
UofMich,2018,2019,2018-19,mathematics,27.0000,female,Unknown,1
UofMich,2018,2019,2018-19,physical sciences,40.0000,male,US Nonresident,16
UofMich,2018,2019,2018-19,physical sciences,40.0000,male,Hispanic/Latinx,10
UofMich,2018,2019,2018-19,physical sciences,40.0000,male,Amer Ind or AK Native,0
UofMich,2018,2019,2018-19,physical sciences,40.0000,male,Asian,12
UofMich,2018,2019,2018-19,physical sciences,40.0000,male,Black or Af Amer,3
UofMich,2018,2019,2018-19,physical sciences,40.0000,male,Nat HA or Other Pac Isl,0
UofMich,2018,2019,2018-19,physical sciences,40.0000,male,White,94
UofMich,2018,2019,2018-19,physical sciences,40.0000,male,Two or More,7
UofMich,2018,2019,2018-19,physical sciences,40.0000,male,Unknown,8
UofMich,2018,2019,2018-19,physical sciences,40.0000,female,US Nonresident,7
UofMich,2018,2019,2018-19,physical sciences,40.0000,female,Hispanic/Latinx,8
UofMich,2018,2019,2018-19,physical sciences,40.0000,female,Amer Ind or AK Native,0
UofMich,2018,2019,2018-19,physical sciences,40.0000,female,Asian,12
UofMich,2018,2019,2018-19,physical sciences,40.0000,female,Black or Af Amer,3
UofMich,2018,2019,2018-19,physical sciences,40.0000,female,Nat HA or Other Pac Isl,0
UofMich,2018,2019,2018-19,physical sciences,40.0000,female,White,80
UofMich,2018,2019,2018-19,physical sciences,40.0000,female,Two or More,6
UofMich,2018,2019,2018-19,physical sciences,40.0000,female,Unknown,8
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,US Nonresident,84
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Hispanic/Latinx,81
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Amer Ind or AK Native,1
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Asian,239
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Black or Af Amer,29
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Nat HA or Other Pac Isl,1
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,White,912
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Two or More,39
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,male,Unknown,82
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,US Nonresident,63
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Hispanic/Latinx,55
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Amer Ind or AK Native,2
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Asian,201
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Black or Af Amer,38
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Nat HA or Other Pac Isl,0
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,White,491
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Two or More,27
UofMich,2018,2019,2018-19,"business, management, marketing, and related support services",52.0000,female,Unknown,66
UofMich,2018,2019,2018-19,other,0.0000,male,US Nonresident,686
UofMich,2018,2019,2018-19,other,0.0000,male,Hispanic/Latinx,531
UofMich,2018,2019,2018-19,other,0.0000,male,Amer Ind or AK Native,10
UofMich,2018,2019,2018-19,other,0.0000,male,Asian,1181
UofMich,2018,2019,2018-19,other,0.0000,male,Black or Af Amer,351
UofMich,2018,2019,2018-19,other,0.0000,male,Nat HA or Other Pac Isl,6
UofMich,2018,2019,2018-19,other,0.0000,male,White,4976
UofMich,2018,2019,2018-19,other,0.0000,male,Two or More,392
UofMich,2018,2019,2018-19,other,0.0000,male,Unknown,393
UofMich,2018,2019,2018-19,other,0.0000,female,US Nonresident,668
UofMich,2018,2019,2018-19,other,0.0000,female,Hispanic/Latinx,718
UofMich,2018,2019,2018-19,other,0.0000,female,Amer Ind or AK Native,12
UofMich,2018,2019,2018-19,other,0.0000,female,Asian,1396
UofMich,2018,2019,2018-19,other,0.0000,female,Black or Af Amer,610
UofMich,2018,2019,2018-19,other,0.0000,female,Nat HA or Other Pac Isl,6
UofMich,2018,2019,2018-19,other,0.0000,female,White,6701
UofMich,2018,2019,2018-19,other,0.0000,female,Two or More,531
UofMich,2018,2019,2018-19,other,0.0000,female,Unknown,461
UofMich,2016,2017,2016-17,education,13.0000,male,US Nonresident,0
UofMich,2016,2017,2016-17,education,13.0000,male,Hispanic/Latinx,1
UofMich,2016,2017,2016-17,education,13.0000,male,Amer Ind or AK Native,0
UofMich,2016,2017,2016-17,education,13.0000,male,Asian,0
UofMich,2016,2017,2016-17,education,13.0000,male,Black or Af Amer,2
UofMich,2016,2017,2016-17,education,13.0000,male,Nat HA or Other Pac Isl,0
UofMich,2016,2017,2016-17,education,13.0000,male,White,23
UofMich,2016,2017,2016-17,education,13.0000,male,Two or More,2
UofMich,2016,2017,2016-17,education,13.0000,male,Unknown,0
UofMich,2016,2017,2016-17,education,13.0000,female,US Nonresident,4
UofMich,2016,2017,2016-17,education,13.0000,female,Hispanic/Latinx,5
UofMich,2016,2017,2016-17,education,13.0000,female,Amer Ind or AK Native,0
UofMich,2016,2017,2016-17,education,13.0000,female,Asian,9
UofMich,2016,2017,2016-17,education,13.0000,female,Black or Af Amer,4
UofMich,2016,2017,2016-17,education,13.0000,female,Nat HA or Other Pac Isl,0
UofMich,2016,2017,2016-17,education,13.0000,female,White,88
UofMich,2016,2017,2016-17,education,13.0000,female,Two or More,2
UofMich,2016,2017,2016-17,education,13.0000,female,Unknown,4
UofMich,2016,2017,2016-17,engineering,14.0000,male,US Nonresident,418
UofMich,2016,2017,2016-17,engineering,14.0000,male,Hispanic/Latinx,232
UofMich,2016,2017,2016-17,engineering,14.0000,male,Amer Ind or AK Native,9
UofMich,2016,2017,2016-17,engineering,14.0000,male,Asian,611
UofMich,2016,2017,2016-17,engineering,14.0000,male,Black or Af Amer,87
UofMich,2016,2017,2016-17,engineering,14.0000,male,Nat HA or Other Pac Isl,0
UofMich,2016,2017,2016-17,engineering,14.0000,male,White,1994
UofMich,2016,2017,2016-17,engineering,14.0000,male,Two or More,134
UofMich,2016,2017,2016-17,engineering,14.0000,male,Unknown,182
UofMich,2016,2017,2016-17,engineering,14.0000,female,US Nonresident,148
UofMich,2016,2017,2016-17,engineering,14.0000,female,Hispanic/Latinx,67
UofMich,2016,2017,2016-17,engineering,14.0000,female,Amer Ind or AK Native,4
UofMich,2016,2017,2016-17,engineering,14.0000,female,Asian,242
UofMich,2016,2017,2016-17,engineering,14.0000,female,Black or Af Amer,45
UofMich,2016,2017,2016-17,engineering,14.0000,female,Nat HA or Other Pac Isl,0
UofMich,2016,2017,2016-17,engineering,14.0000,female,White,833
UofMich,2016,2017,2016-17,engineering,14.0000,female,Two or More,67
